Entity,Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Dominica,DMA,-16.13923697602671,-19.929451196862857,-19.3996430257703,-14.680476935728198,-21.15375354275136,-23.92685625977382,-23.207206224699753,-20.512907995607616,-20.207054007018982,-18.71730220912592,-20.426070455856227,-18.013895429662384,-14.929082064469727,-18.600387327703633,-17.214317665427508,-19.12540784162541,-14.252089024509234,-13.753833835765578,-12.751550417913037,-14.493481259948663,-18.83751718469844,-18.93325744034418,-17.43562662641466,-17.006594452316314,-11.388799086915078,-12.4473265892844,-12.206032595659059
Dominican Republic,DOM,-5.2797616478553655,-5.270449026362574,-5.603004300789728,-6.324251589952485,-6.056218688820714,-6.771755928970119,-7.740064058377046,-7.519174729267657,-9.63574379668043,-7.449842721647466,-7.7379656219547535,-8.131040955826297,-8.982993301791623,-8.989770470231909,-10.044756020271727,-10.104678833449489,-6.12411858550767,-6.5561679368827805,-6.120273903282985,-4.828930806406969,-6.822812326584669,-6.08587923087971,-7.095479148459498,-6.657210296176021,-8.37266108194296,-6.895837414060601,-6.8220706472779575
East Timor,TLS,0.0,0.0,0.0,0.0,0.0,0.14963201558527794,0.7360638699561797,0.3936508502277616,0.1397251781475708,0.04106693227452318,-0.1202823853072017,-0.08593470334806108,-0.11128203332258213,-0.20457722058021854,-0.3264860506175711,-0.7848511586846794,-2.123734237191098,-2.963597284447295,-3.7786411050584725,-3.6178710747802483,-4.144767537994337,-3.2699535271709204,-3.651492971334714,-5.3587720946577075,-3.638489025952906,-4.034934428482108,-3.9836619918540093
Ecuador,ECU,30.569361624310027,45.956339422188044,60.50252551526304,47.38826284979696,29.752579438883803,43.319687066069626,45.24847766095959,45.43925709878801,25.924710305588746,30.572112356978135,27.934981252128253,37.05306809990638,38.46157202738668,33.226267141568826,38.39761458926168,40.05636363919418,36.02796657644265,44.55748745875369,44.735807321973255,44.600417564280804,55.35891239304125,57.68140654935219,62.01980007081212,58.65961694172388,63.473206710175376,68.50196820487585,67.70899733661683
Egypt,EGY,-2.850160727531552,-2.330589760778876,-3.5386829152863264,-2.8992275468033197,-3.7437575462092454,-3.693281914718696,-3.79318725183996,-3.760335406645451,-2.791227656211012,-2.9024210809622826,-3.649017776985655,-3.8032172427515167,-4.147145472605244,-4.2631630036860795,-3.9440252031116696,-3.9244430975818094,-5.451662917523832,-4.756389333607647,-5.113773518169905,-4.174088776603927,-7.675695491911055,-7.019192020981789,-5.333370557680269,-4.8654735441108805,-5.772655864717716,-7.2320259250590695,-7.087595831005206
El Salvador,SLV,0.1505652036932945,-0.21430316308714792,0.133580676601317,-0.32402776965751334,0.12206617606051284,-0.21862579752535893,-0.8029039840931891,-1.2064638340623701,0.12694588110153493,0.3827264653042919,1.428306619831921,-0.7629206645170168,1.2675378719370274,1.8561697578980327,1.9316652264888416,-0.9950714703790364,0.1040468376679149,1.7557285447268098,2.443260258451783,2.279341071300057,2.125796414903295,1.906931899603375,3.1751559568051233,2.7787534849223556,2.088005399208109,2.1436104249015973,2.134984950855536
Estonia,EST,66.89013362272415,70.28180554019616,57.952558882100575,68.24202851795646,67.59694888755718,63.69054556378872,63.55033948717861,59.8341864687568,55.857209017697066,41.14434544525983,51.26341120218217,58.74083838476891,53.03049523746069,58.075646267825455,60.05118153837697,58.80002224227892,60.014244810770215,48.51410000422038,39.39573986845464,38.59848626408943,40.15210893674645,43.91218761390169,43.984114869703994,48.74473724834982,51.54965916751124,53.0530482370787,52.94122812908428
Ethiopia,ETH,-0.0035808539549149476,0.001750600299757335,-0.0005059306254157903,0.0010088542280221047,-0.006044329844910601,-0.0037162275077942397,-0.003493465046100097,-0.004695540540659182,-0.005308134752636695,-0.012731988329661492,-0.005864098028383058,-0.00697261163462265,-0.014621310524146586,0.002835920754626242,-0.009287182897553009,0.008160065639001762,0.009694038693758206,0.008400503217513067,0.002613488670052899,-0.01970651340897256,-0.003538597871357463,-0.00088133359597653,-0.02063282139613315,-0.01817545993674219,-0.011142502244835595,-0.026509912073786723,-0.030242382885491415
Fiji,FJI,8.258927564357428,6.0944772170075545,11.47593680944502,10.747516559333615,8.542520300368011,17.511310954197647,15.829503433028151,17.63839152392992,11.235635696026023,6.796505905325887,19.900859186837096,17.454963648733433,19.237639887563596,17.245634961537817,16.046732013021874,17.13724895600206,14.532460177389488,15.731432336529053,15.328625482303899,10.012665819790953,10.654130287747563,8.852040048694562,15.60718062116242,22.21741437199623,17.174798700509385,23.14737519330553,23.21384237784845
Finland,FIN,2.9368792436602504,2.874603320020668,4.601964074009956,5.139161039099008,3.8469124073698353,2.7590137432501862,1.8274398988369462,0.28315350038753095,-1.6445870039218953,-7.912380953104332,-5.96482951208689,-3.7821344883361547,-3.2648230017524824,-2.6428021565612525,-4.442622107096032,-2.79905709478437,-3.7104548091294483,-5.551425059199339,-3.399924325279116,-1.858616583761382,0.23322783773435418,1.3157785757661244,6.070146467223999,3.654054817445868,2.920921073799093,0.5052550537772866,0.5091032190799112
France,FRA,-15.191682858123677,-15.861105359962123,-17.089303228598382,-16.595093369114732,-18.98043330881142,-17.802866922407425,-16.582310816059778,-19.790072668258958,-20.125190715230566,-19.743085995529654,-19.831666356775735,-21.49548624941651,-22.176394482330306,-21.973963467138347,-23.575755817263556,-24.586551936128824,-25.36679843782853,-25.591964018545458,-23.673288957469246,-24.10683684731515,-23.864437745522412,-23.958177449817867,-23.73708366476228,-24.63582074457636,-23.63689638231429,-23.386137856601895,-23.36359840266499
French Polynesia,PYF,-3.474003975473728,-2.2863123326370385,-1.817834178661542,6.884709205461455,8.273785369818548,7.0283298237576375,12.079923237574164,16.767892226834952,15.403179241920384,8.04496781015375,2.5561982588397285,-0.9682778729490806,3.1388434332191153,3.1432899631674402,-0.5562575546778916,4.21167716216938,0.2598388245826726,-0.2691133363755469,3.218528146865715,3.850162692138298,5.60848124199314,2.0769490638049746,0.11473946364352372,-0.5851437627099259,0.45246390302475703,2.501988757270489,2.8109886553458026
Gabon,GAB,-9.746361229825968,-4.312701997517834,-8.693930790994585,-10.837312444434566,-4.18363512261346,-4.693197376862898,-6.568425943956385,-8.547961051643568,-2.1171472154993403,-3.35955105649775,-4.721416707629409,-5.217966273700835,-7.2665274574846315,-7.851548211126545,-8.261906297059078,-10.314253188045495,-9.057191584226949,-12.092909518986119,-12.339813751880047,-13.792220922385646,-16.66861735161408,-16.75681403467925,-17.40646804519333,-16.381538761084187,-19.988941211470312,-19.67415976086007,-19.261941681875328
Gambia,GMB,2.2660865933096517,1.5816043659832957,1.5988163769977248,0.6625597293286951,0.21164519608277388,0.17683265746800814,0.24606501517083146,-0.3942879172587439,-1.38944939324087,-2.1251529743918063,-2.084535505780824,-0.5960622517690091,-2.183665198631715,-0.9174463432753157,-1.5057489871106604,-0.7098397667554934,-0.9267472640017438,-0.9552051373012382,-0.22557174345736541,-0.1597427439778798,0.26117378648835654,0.4939123166113113,0.6179074792840993,0.2406010748153875,0.3531176053148073,-1.372921912947774,-1.2986211742244045
Georgia,GEO,-0.07472155918889767,-0.5121359848729421,-1.1050994366025912,-1.0395028928848906,-1.6038299126110658,-1.0623272195536475,-0.5666931531880528,-0.5629508926454518,-0.8240831586666966,-1.3022458293347992,-2.6975129319766196,-4.259493484778826,-3.3102887534084724,1.5677614755730929,1.5585914523078426,3.6279857307085397,2.1482047020136132,-2.678769134669502,-5.70658546159312,-5.094279207856496,-3.739940593410462,-2.2453216677593533,2.9851030561757845,26.021725017465968,44.309943950560765,56.35252081043905,56.360878149390885
Germany,DEU,-10.73740712773524,-10.33563888085134,-9.766156176850716,-9.98066709457053,-10.962495921897194,-8.613323078971021,-10.421628496201127,-12.21722699787242,-10.767384827989282,-10.29531074820197,-10.002243506389034,-10.55062320587176,-11.278342334040559,-11.789351928457393,-11.229233606138536,-11.17300005774321,-10.998473350251823,-11.343458219166452,-11.01445955543273,-9.616834610085341,-9.767185610541736,-9.356652022496554,-9.958103101371313,-9.349948510789105,-9.240667709320663,-10.016799069914516,-9.999438157907276
Ghana,GHA,-0.3659934255907551,-0.7762414391024137,-3.047848533020435,-8.354046169462997,-6.9039301826138875,-5.3680185840903185,-6.503990231641026,-4.649411373523069,-7.5751262592685755,-2.718056889782215,-10.172130370205764,-9.372073130809081,-11.752990073647748,-14.916551956343472,-11.17528234628432,-9.507948582923927,-7.835621712046175,-11.443661784649908,-8.021439494593306,-11.61220130182042,-9.636702421227561,-9.71157128470664,-11.241377921291484,-9.777067596783672,-9.491181346537495,-10.332872728841304,-10.113842102326153
Greece,GRC,-4.317818950757982,-4.589065012623163,-6.0080537442388575,-5.6394747075244425,-6.9407886614995284,-3.749329692122412,-3.767010150856777,-4.431837065580485,-3.8066640199561306,-3.3857981193717137,-2.5549567475749875,-2.95587352110034,-2.804196682420322,-2.2763784178077913,-3.6477237631802737,-2.9363688108230157,-1.713183727510895,-2.1803026103263132,-0.24647748176686868,-0.6539125453399492,-2.3795108592663894,-1.7741645840666127,-1.7212397592727449,-0.2857558837412668,-0.19962603984588156,-1.6452410431120548,-1.7297657714323371
Grenada,GRD,-7.849129197681069,-5.700834768435541,-14.146041652937914,-4.27194823698829,-5.58123508182187,-4.5702486616452624,-2.5699423067202627,-11.54888385705291,-13.190535264267197,-14.11719665354099,-17.566089781594687,-15.890583074729143,-15.927740699422596,-17.430164390482226,-15.328260594260264,-10.189007762281378,-6.761973855512046,-7.030131548151122,-5.71849630552083,-1.2661518350984124,-0.5889480589410248,-1.6163402955332131,-0.5369886437975495,-2.752935588147146,-10.411476177022202,-8.332313905556273,-8.1733873870721
Guatemala,GTM,0.3431525011302641,0.13556881011272282,0.22932591046010564,-0.06124740850991839,-0.12238354721107414,0.6516158154139156,2.2107521394495553,1.33025437577708,-0.24038014066852043,-0.1831554124470971,-0.3073806971849109,-0.9884798509096449,-0.160575958256449,0.3773230442265998,1.0095577367903508,1.0260035019409992,1.4616997297388636,1.1627035643498342,-0.4610814350020829,-0.25618078750991513,-0.5230567080228736,-0.39055181019638097,-0.8402350630897502,-0.6211410921633025,-0.9291042709216031,-0.7627794043406722,-0.7531992814638957
Guinea,GIN,-2.4368125954356685,-2.6322232847674094,-2.6134766265747036,-2.694727462469797,-2.7008187422420757,-2.735168857342474,-0.0010134364005374152,0.05117640175719629,0.3161102248825891,0.28220131517410785,0.8081799558572005,1.83021880090166,1.5350499087683378,0.7074046841658781,0.7004248504627295,0.4401602280505621,0.4658381733794936,6.263864778398267,6.5414386221102045,7.093688198017242,6.653489792759142,5.068437900188041,3.145961541802679,15.438083251195494,11.876670777018028,16.359489138042335,15.947932358370426
Guinea-Bissau,GNB,0.8731929004181174,0.5909396907290594,0.8612077919236896,0.5170251694050023,0.9206974925182614,0.9197478797311378,1.881289010728036,2.407389933633742,2.468159662333517,2.832315076125049,3.8019003244685345,3.310354258990004,3.6493123910719527,2.986056766850909,1.858662910690429,2.665921071717733,3.210852907798385,2.623174807023762,2.125822093040859,2.6464246460043706,2.84809125553665,2.6904382194721856,2.3728684929230273,2.370043198423078,2.286058511811675,2.2351478067839476,2.1878766803580163
Guyana,GUY,5.2280139729116115,6.439521143005955,7.030550777283388,13.631150616072453,20.01823766041729,19.971336389156683,23.706463614916643,33.545082606108174,28.941811969549157,38.88868785750229,37.415457030009556,37.45343460202071,45.98904305273671,40.25628567921477,37.34451709230535,33.14111490667403,29.14728133551327,26.881845586776528,39.89464627353453,40.29495609173209,23.548569420044284,23.97623290342455,31.564939740245592,32.12672478867067,26.138217360947895,23.07616351637989,23.036891485033195
Haiti,HTI,-1.6621243119918567,-1.9548248772772179,-1.6781010235016012,-1.8190337092728774,-2.1356447469005193,-2.3361264851026258,-1.5085224173641671,-1.8936756838750999,-1.2673045804538687,-1.8382859333001518,-2.0413386019508284,-1.9741121763343874,-2.9536318395871435,-3.0770732261349556,-2.9799699217713593,-3.2824468361626598,-2.475787924728298,-3.3233025292412313,-1.8699306805418576,-3.247634733613601,-3.752002569949315,-4.146107906895152,-3.0129383365989284,-4.905309326476706,-4.478084393817652,-3.487236184616598,-3.447126805648102
High-income countries,,9.67027255591233,9.118341280769737,8.213606481846352,8.326670335616903,4.349934832764021,5.099384775784465,4.135738162671146,2.9796614651894586,2.7026634390097968,1.315215086009637,1.854703742002883,1.1962682351345073,0.05042769711106487,0.15518314661236587,-0.6000869557363515,-0.913494594120646,-1.6224343942773523,-1.4079681015416945,-1.6222729202020254,-2.0671031042689236,-1.5569232271351545,-1.9414880087703672,-3.483430028266742,-2.430833699242445,-1.906816688527254,-2.72799364820791,-2.730463720546254
Honduras,HND,2.366730771076509,2.5425194803604274,1.1506498610075742,1.113450843588871,1.0189543432401513,1.0623597481867653,1.455198274747103,1.8181286057515305,2.6644109488203473,2.9081753308305425,3.5248241483133658,4.554696968207637,5.698634157773366,4.693728360601381,4.440073649174236,2.845973081617171,1.6611234983597662,2.3685744356356304,4.175880978717349,5.286554127519279,6.296635269772276,5.099785148373904,4.393300811676749,4.862592332115698,4.1517715870060945,3.3563526518151257,3.2864110817055003
Hong Kong,HKG,-25.12350265076313,-26.301325626610684,-27.720563414979654,-33.775897247420474,-30.633558601666042,-34.51354440560452,-39.58587335754812,-41.15568258658716,-43.03526713933232,-41.38073026292764,-43.39802628658899,-43.647229082826,-45.82575957516062,-40.93083735125967,-40.43498783497033,-45.290311890107745,-46.180892232405824,-46.147881822404656,-44.72545944330418,-41.74257614806872,-44.579838445315204,-48.240796043495266,-48.4725961929325,-47.376094373174084,-49.08994239223021,-48.90197973943041,-48.862029021873795
Hungary,HUN,-1.5548090128285308,-1.5026037016531386,-1.6051193467679443,-2.0301655333605746,-2.2023192888838112,-1.8541869888527922,-2.217357848677231,-2.3709075144410785,-2.6019498091189766,-2.789728824676401,-3.0797603510516627,-3.0884593172530406,-3.0985550364722325,-2.788767326178254,-3.5088525825063357,-3.153075205334303,-3.25971986241194,-3.094869157851996,-2.7966268866541215,-2.9770671357116507,-3.249303831190844,-3.4859890682280383,-3.528859476285175,-3.8317253436121383,-4.097705053892542,-4.0280538937043175,-4.03320748791851
Iceland,ISL,5773.8221354536745,5950.034090390331,7582.355646772672,8056.83470154355,6058.47062059963,6180.136022780682,6969.435699658364,6883.152350528309,7342.879508475013,6789.395348534434,5873.104973430577,5544.752160527706,4303.887025423338,4415.057847546597,3971.3612273349945,3510.6337676716516,3259.2940681349496,3526.2084300921224,4446.232476693346,4138.39221150228,3222.75521760659,3920.007046988053,3134.0214621527657,3393.2167336812445,3531.723326419922,2514.2619067895725,2473.6798048567207
India,IND,0.8961057175098457,0.964524773991366,0.8511703194267692,0.8667029212346522,0.6863039026280013,0.7901700637988247,0.9051432064818359,0.7383256735201167,0.8007608461857361,0.7381303522182829,0.7570269989747702,0.8272495526446324,0.8898808361905006,0.818065341910927,0.7509375663375497,0.9755513207670061,1.2556217553700701,1.310520171947883,1.2719789992827124,1.2151849432574968,1.2217340668173957,1.1478344880478284,1.222872241113258,1.3334275272613807,1.320435796696028,1.441692482428154,1.4192605330690498
Indonesia,IDN,2.8097794779499736,2.9229413797878188,2.9270336535393895,2.940415536294214,3.2738363835841575,3.0261587173963207,2.3998751412118224,2.2966785994424264,2.9959623526678314,4.270880724527732,4.036426673284936,3.829850461079964,3.82790829886261,3.3726000473838553,3.0791776281364562,2.9149615893943306,3.506040154730556,3.4578667383728074,4.366863074636303,4.3220838844680145,4.341094387317256,3.4397312717272115,3.5113226644065065,3.3573432787105517,3.5055750868413256,4.193865849318108,4.156794097695965
Iran,IRN,0.8140414539921288,0.7188058727853379,1.0330695105424033,1.1645146130892767,1.589619822390369,1.6779697992212759,1.4745265344636813,1.1795323849833164,0.855819179936745,0.29232017062715876,0.6566408305482057,0.6148124783270852,0.7292596063244998,0.36742031047969004,0.8099321129668331,0.7258271829400549,0.07236855803203923,0.38555791324823296,0.9765364157576748,1.2195953495460916,1.2927773511695317,1.4351198005378656,1.8447857790803894,2.9191923936747397,2.62083443647089,2.5095149699080004,2.4964844498179666
Iraq,IRQ,0.010068316720741155,0.011639394204224995,-0.03717047451000788,-0.009092557206985097,-0.02610789712448236,-0.05419822064812374,0.00356493156314841,0.02201927351671107,0.009661812283940252,-0.07006333964610234,-0.2891610178656022,-0.31306543780803975,-0.6783479076320678,-0.8645077118324411,-1.254317332167176,-1.3349231216005069,-1.3639679076416402,-1.146012652957697,-1.0232808323652876,-1.1551770591662396,-1.285339724378721,-0.9287484065866207,-1.0615706940733716,-1.4867384688239704,-1.2912141192247015,-1.4714691589586972,-1.4360703780914243
Ireland,IRL,71.97075927786554,94.25483210115279,83.3476737048042,72.60962066095732,75.39417684579266,65.56000252356488,61.599979338579764,83.2463860978297,67.1598450882284,60.483044818855184,59.690296729141494,56.01902368886155,41.5357144124299,39.68893235836293,35.00499323423314,47.71465153984009,57.49423263852577,35.41480785501978,46.94841467547597,39.846538758190555,44.26370578408721,37.24262833234046,35.785901796153574,37.39938726407731,34.102735098151754,29.579485165874022,29.296358857988313
Israel,ISR,-17.095856445255706,-19.695264962386943,-18.056020927142455,-19.21320617350645,-18.980489626532126,-16.432588168246838,-15.854577677349518,-17.647326808831725,-16.680867583091228,-18.152459160792215,-18.981696914310987,-16.983424709324087,-15.560603325633968,-20.631124607730378,-18.883074991541548,-18.12848514651151,-19.27188257217725,-21.259236480529236,-18.051887360829383,-20.232019385049803,-20.99760418336017,-20.63036445477445,-21.98303058766956,-23.472988216856283,-22.299106838955456,-21.115356446702073,-20.75100907502427
Italy,ITA,-11.370538433373826,-10.544317084915193,-11.837852381431626,-12.060812232423313,-13.411327258725173,-13.888078342552548,-13.523903726513037,-15.2612915048626,-16.08446994182405,-16.254554582387826,-17.312615588804185,-17.234870004515216,-18.271220545940047,-18.42100464492342,-18.826923481879675,-18.53625934983217,-20.806937761464837,-21.74250388636053,-20.661835191207583,-21.264059965510853,-22.757629255376315,-23.88282156573927,-24.170940878552358,-24.241715440759616,-23.928946887367584,-23.81283322441832,-23.91303776931074
Jamaica,JAM,-11.017383412831157,-9.402009214156578,-8.282071801531886,-12.035187069985229,-13.952130982809164,-15.151809775051479,-15.638209232184023,-18.47409327821159,-18.54852058148718,-19.156297822863728,-18.604014382155555,-20.096514705297484,-19.491881756287736,-22.340712328617453,-19.900564177420872,-17.89360909865031,-17.15358548649499,-18.482838828707344,-18.14808035053352,-17.95623413290637,-17.644289663231866,-17.20922478881798,-18.785158860220527,-20.37042232849522,-21.016017261832637,-22.53801475361061,-22.49177006491363
Japan,JPN,-11.72034020635747,-16.840481565653675,-15.947933890654994,-13.055573421916378,-16.362941547989784,-18.661199727559193,-21.278724650784177,-25.940171501570013,-26.641830222945906,-22.685467095284295,-22.219205320508493,-21.008110512742647,-17.998612831136867,-16.695868028588606,-16.51800646939271,-15.68722063492676,-15.370713365567354,-17.350029918476025,-18.071258720638028,-15.30086643129755,-15.672861010175183,-15.600846647979871,-15.136911355083981,-16.071294073959262,-13.942722073872194,-14.997757205080223,-15.104925614389654
Jordan,JOR,-3.5024192752514463,-4.36021355101531,-5.002111511042727,-3.669601648786118,-4.240627473157191,-3.679194682201752,-3.52561021220254,-4.0210985091628855,-4.285159386795553,-4.24584090599491,-5.042809901180316,-4.4447487372207295,-5.098276443403342,-5.094390775617446,-6.294346740898562,-6.184968637029666,-6.118844371616593,-5.265623272993665,-6.865241406991889,-6.001050616446934,-5.588674092597405,-5.4793188597267815,-5.591127042554022,-4.955781306350348,-4.7597240904003995,-4.73197590531351,-4.625677027221373
Kazakhstan,KAZ,0.3939007935873948,0.7669951406281958,0.05617686264299104,0.4063217671123369,0.18993634432123296,-0.30590235509782104,-1.3354624442287184,-1.4880488586507792,-1.1391350309270099,-0.7679212378343279,-0.3256445083627906,-0.7347322115368011,-1.119062580332994,-2.0041420330760524,-2.0367170477768064,-1.6272877084420134,-2.2755280844538537,-2.645191240804742,-2.4727353860992944,-2.4979561124133958,-1.5723786758173772,-1.772318441596478,-0.8069746667006652,-1.075756138464974,-0.5819693810584585,-1.022820650305504,-1.0211127581246795
Kenya,KEN,1.3957801979983477,1.3562771147852128,1.2511300935355534,0.9726246557033269,0.669019650697348,0.8013781221366534,0.9218332530174997,0.8389684874167989,1.4531829349793925,1.1474205645417679,0.7908652273821457,0.4201951818167142,0.2461261241332071,0.2707226248415395,0.1930409102717876,0.15183386457018733,0.3281547389798738,0.3569536932982116,0.35405450599984434,0.13632722014474297,0.04248552938875427,-0.08586358558277052,-0.3007347981221895,-0.4222737295356538,-0.3530682945104786,-0.19511627081062644,-0.1898050938149325
Kiribati,KIR,298.5283079318531,324.6763939201496,336.37730464523156,311.98068099404713,365.1205412546836,579.6192833096927,329.660943778644,298.3927351134477,327.9560199696576,288.5499576632339,253.6991154357667,242.21683996426168,188.48407811964648,266.6740130708646,202.44510986376935,313.41255098000545,323.51553956819083,495.01509714714314,618.7779306783148,641.4983664402224,939.1840564854601,1174.2887480381078,1395.2132827916516,1276.3253804229848,1546.2700272972309,1738.8005492189013,1708.7316620164934
Kuwait,KWT,-7.655039053408734,-8.081314549022967,-8.173720233501708,-6.5790910659509585,-7.500237556914092,-8.886197317191526,-6.779986206658982,-6.491031105474404,-6.413760600061263,-9.852194488553653,-8.35901312203244,-9.81695888292098,-9.701343389189345,-11.510731532503208,-9.693151103660927,-16.26329017924943,-12.650474140733825,-12.64824985658398,-14.55129052976079,-11.415768728365787,-12.15059660123592,-12.825515811966419,-11.606335602411203,-13.426299799963173,-13.55990874749155,-13.40511926899542,-13.65817010043394
Kyrgyzstan,KGZ,-0.1682375630257744,-0.1270577470379955,-0.2704512716622858,-0.5085051219605289,-0.9518846958850742,-0.7691003386097308,-0.851603210522052,-0.757987432218702,-0.9265260746526569,-1.256896687161973,-1.332753248906564,-1.417694640938754,-1.7611671405408624,-2.294842676007425,-2.3632538798782075,-1.812020830781975,-1.9908014626537962,-2.2295645893319502,-2.5215349369778632,-2.4575519313404044,-2.8726698541870537,-1.676722470971743,-0.7893104865913831,-0.7979170321443902,-0.5831691410745297,-0.4757733476630742,-0.4663458366606534
Laos,LAO,-0.9635185845165815,-0.9293586138625098,-0.4472998466511786,-0.7070684493960133,-0.4419388252975782,-0.536755953861455,-0.8175325403289211,-0.8192488688643511,-0.7552854899883066,-0.8619629551619035,-1.019354578136742,-0.8655817691800252,-0.7028140142089843,-0.7701898897507,-0.7023401968598346,-0.6033524784347861,-0.13031432121825048,-0.16379445781475255,-0.10782378264026349,-0.11320473255981867,-0.14765730201083827,-0.2521286011482502,-0.16051428578045446,-0.8288790088412199,-0.7939019981313251,-0.9111140119796062,-0.8977941234770199
