Entity,Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Rwanda,RWA,-0.0436090993769469,-0.04173586551652253,-0.022207474835911012,-0.03788573381366034,-0.050099745787283156,-0.027013561679114062,-0.048471001282028636,-0.029343276998242906,-0.04951717113087395,-0.030139889441586187,-0.005611185234233429,-0.006041301425403378,-0.3453279124848777,-0.68899722716771,-0.8392027882851021,-1.0371613275379605,-1.4903193363101197,-2.6676535162535644,-2.8303529918675547,-2.537103641163076,-2.784151544625939,-4.2910694597139685,-5.359141398434524,-5.385800663517035,-2.7554834877869543,-2.662007409335553,-2.594979406895998
S. Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048058093450033645,-0.08705047144554312
Saint Kitts and Nevis,KNA,-3.1084656073496344,-22.84938518230335,-19.465472453861036,-16.845052984949255,-0.000846731927847344,-8.773310159913947,-14.465664242799082,-8.531727484765753,-13.782297810979852,-13.218745601731602,-10.25966222068757,-2.176001981101617,-13.196479877656149,-10.066306942482989,-13.254294260452014,2.193146613195289,424.4872745850313,624.5772129224998,430.17801742468544,338.4029562729126,1365.0997058753608,2091.662709903201,1358.3294321636129,1775.7369637545567,-14.883734621534273,-21.617990287903943,-21.65680501535312
Saint Lucia,LCA,-13.738693257611274,-13.294712994596127,-15.90954982872392,-14.734272355161748,-13.08692071334096,-15.663414974693561,-13.888828529150695,-13.084253902350136,-16.097438067984708,-18.34723957818204,-23.83251308980213,-28.045337942282472,-22.315456405281505,-21.74635099817008,-20.177910990403696,-16.48463261596421,-15.602551948513925,-14.345046871010924,-15.73096222407949,-13.1652583549429,-22.31261269502426,-21.8868457341055,-19.96335962061349,-21.80914582253675,-17.022505549776312,-23.198748948298572,-23.114926293272223
Saint Vincent and the Grenadines,VCT,23.301334614564517,-2.949281332908795,-5.271317318911034,40.47670665229148,287.01747533914926,142.12560337253933,185.67650879420933,265.927047273336,390.85518149164204,317.8670099661161,677.5441255289975,375.5369835090917,443.5569760218342,550.0790018956527,485.48402946382583,520.9498925770436,585.2076490672147,681.6413779068449,75.05004443209445,346.48899858837234,736.5006606494816,224.62903833582612,195.4403963117097,292.3569617364561,2.7579673370371083,-2.5227847251540574,-2.4691324585667367
Samoa,WSM,-22.665973921722056,-16.128918863819916,-23.49838173936747,-3.976743509196787,2.0224509144259244,-6.6590974801502085,-4.305780524285204,-6.191446463559238,8.32593845247775,2.5778117623459096,4.448943348544553,6.256310673982448,19.732646091357033,27.95157015320718,26.024513033747468,22.48046638698898,20.162053920403032,12.905197269352833,14.333345901092521,10.620577264401206,-8.767558542681613,-2.473584579898315,-3.25608139783499,7.37992327105443,0.7397570955947899,5.945722390523038,6.05868710218062
Sao Tome and Principe,STP,-1.6260926168866376,-3.679538097920762,-1.58520713320776,-1.4873491924223003,-0.2341458745071563,-0.05414157443701839,0.05168727375232862,2.0152429697234666,0.4937347245599639,-0.11259441100485645,-0.06110705249809811,-0.014712993813795094,-0.3412910312403774,-0.15889163294070485,-0.3427200467642457,-0.2426886646145725,-0.21688446846450304,6.487424023994826,11.210905758503472,16.60181457176287,21.48980557851408,27.255884694926763,27.72648265658658,23.097157398848232,11.339602856069039,0.6209466343836105,0.6058904932282978
Saudi Arabia,SAU,-0.8217047601720653,-2.629996118191252,-2.264855854950639,-2.518093779798021,-2.870836413090694,-3.286495137785171,-3.195824646662496,-3.9613519861163438,-3.770424562384489,-3.6058449697569084,-5.168131120503505,-5.439331177736995,-6.0778994253219105,-6.245108351202749,-4.172876278659979,-3.973434006876463,-6.862065871173327,-7.094072832022709,-8.95109690691747,-8.912417946761934,-8.72875540711619,-8.016269777177097,-8.064122669777959,-6.974210457650447,-5.6827703430005,-6.7202434286296535,-6.748691727217447
Senegal,SEN,10.633215555950319,11.347306592299912,17.95435104149126,19.298272229690454,15.217433580720602,16.430705455765484,11.504451219350656,11.688157101496728,11.628457779045668,14.493524959097769,11.422998642512294,8.437218030477489,8.970655221452468,10.885999476875664,8.269154595807343,8.841035415580325,7.656615039666281,8.676587993588807,9.593013095149928,9.417815142533687,11.237272047931821,11.905960147382888,12.775771481545764,14.618757820435938,10.910550287646576,13.651651903255967,13.304077165013375
Serbia,SRB,,,,,,,,,,,,,-5.145862127950178,-6.781430093846902,-6.857238504592326,-5.748425832240033,-5.452263710874391,-7.7634957007313234,-7.468880289376766,-5.7809729432692745,-6.36117530472357,-5.1014713995531995,-4.224051953438684,-6.2808056954178895,-6.588116716529421,-6.567799966038075,-6.606460558650178
Seychelles,SYC,,,,,,,,,,,,,,,,,857.5639419427957,719.2130524942035,633.6563836529905,670.3075202308144,659.2360556331082,918.3205757235634,1074.6166542897774,1203.8443968352246,1200.0029688723023,1098.4168838796213,1073.7656611460445
Sierra Leone,SLE,4.168983224024343,3.6846338361146618,3.725853020731975,3.233349391683964,2.1772060357634455,2.1846992165348773,1.7999297433487627,1.42179634994028,1.752219334229384,1.3046085741953881,1.4800587212911793,1.5865035932575076,1.566694556116282,1.2932967563724134,1.620510816640227,1.5092823583254003,1.6931628696517542,1.6364186891434969,1.764297847420508,1.5934108500583193,1.5176295237962272,1.6597569039288516,1.571173121364481,2.4096178499315677,0.8539694662827735,0.8697841113451297,0.8530602382973989
Slovakia,SVK,-5.921810025544474,-6.199890557118437,-8.681323106398798,-7.641991384819417,-7.48488316613964,-6.4223835444374,-6.48626496435233,-6.033624135409399,-6.366496357027141,-6.886641713052793,-7.181562956113172,-7.388695261150714,-8.468808843610205,-7.166375426977709,-7.340832113419934,-6.809351948663286,-7.571564174961614,-7.3768481667813735,-7.206836038195688,-8.028875039301925,-7.874610725080362,-8.864849098272616,-8.407444431815525,-8.888464975800007,-9.235755892335984,-9.35521049795051,-9.355905122749874
Slovenia,SVN,-4.536621206542404,-5.654313541793945,-5.8067227975453894,-5.134270605072871,-5.246647278748591,-5.389333298680899,-5.168971811156734,-6.065746652744279,-6.247943720231797,-7.096760513122698,-8.342443460916185,-8.0506971808811,-8.729211601341012,-9.25190078436282,-9.79260863436193,-9.682105992165496,-10.303634500407902,-10.067118171524376,-9.26122190387572,-9.777401698220041,-10.260658544645443,-10.258492209474806,-10.307306633083968,-10.875679625123036,-10.822037948835554,-11.838426240827172,-11.81889595340843
Solomon Is.,SLB,93.69316852307425,131.06955648578924,89.7479309936316,103.96819883989397,98.82492675455167,87.15068876890771,13.061393247563462,23.516967017482415,25.110017403053693,44.93369470058327,40.231276262046535,29.500000460162703,47.02306437658919,28.601547059936102,19.110231607894626,19.20837228302615,33.3477537326001,33.279534973280015,31.428763219332595,29.200706725154298,82.7236715869447,79.29884937513195,73.90886315170135,51.799989788978436,55.76870895065074,59.220979882261496,57.976752787912005
South Africa,ZAF,5.780784299178259,4.92367459022705,3.598674174286953,3.6158502024514245,5.933910777677827,6.447291588189119,7.8244283362803735,9.120441497516882,9.261285804042629,10.137475853400428,8.515244490198489,8.196257520458147,4.644624199330409,5.7596560683125135,5.7832990105844235,4.867890835635036,6.243389272961748,4.520726812947622,5.774408038030711,1.4879167214507483,3.6950334633028836,3.590022168689444,4.629467160599935,2.68963976906194,2.002465176445499,1.0100354434492385,0.967745175577166
South Korea,KOR,9.042694380517425,8.717700629077932,9.14967812545931,6.056327962549339,8.205257534212336,-0.15314546875602275,-1.8306525043395965,-5.974181321724977,-10.227393016255817,-9.700490279295067,-12.060448916261699,-10.709456118729548,-11.405975640029133,-7.125939310728427,-8.351047868646582,-10.53681386384703,-12.480538322889615,-13.912130804326637,-12.948940471702919,-12.437228481761643,-11.513117150130526,-15.245255366611282,-19.57284621662486,-20.3589647305569,-19.80807092688984,-17.966278973665993,-17.992187616999182
Spain,ESP,-9.92390112800486,-6.756264744694953,-7.263959908076757,-5.297554342888226,-7.895155293743997,-6.902178888038463,-8.518129513921103,-8.778090647330075,-15.036660004894088,-16.528742094355458,-16.580299900428603,-16.69077521812219,-16.79177408258998,-19.263176051007306,-16.762962134950417,-15.894493703415336,-16.68124358904383,-15.648435934775154,-15.10330889665407,-16.719295158280044,-15.543733616580976,-16.74245080731066,-16.97943219538942,-15.472434442197475,-13.896804952566654,-15.378849055299114,-15.307187398554372
Sri Lanka,LKA,-2.1392383229183274,-4.472052433520348,-4.95446492175714,-6.476903691196789,-6.23200087529902,-5.995738641835775,-6.848843613631578,-6.696795959939511,-6.517852955867713,-6.353396973380779,-5.49876264659645,-5.834164767279013,-5.529028659587951,-6.025491581210458,-5.012654761645008,-4.971388993593795,-6.429541027628119,-8.169470678097547,-6.890647668828226,-5.096444022501608,-4.4917652108634165,-6.762425350794899,-6.255479811027129,-6.079550566997661,-4.6973307731720055,-5.298926188258815,-5.370380349528254
Sudan,SDN,,,,,,,,,,,,,,,,,,,-0.19604458261343494,-0.12610959389270926,-0.0925704744481024,-0.10061082702903801,-0.10418071990611555,-0.05053599980405643,-0.10604760661251289,-0.05425833410943448,-0.05385287344873135
Suriname,SUR,20.799962330681723,17.485827887456587,16.637949528330694,19.33538941628503,22.37164273685108,23.605696270768412,31.375456081401452,36.672483729060396,40.295901393694685,48.795959313437585,43.4181103650246,36.47665094794367,42.201726430487064,39.56643040384311,28.670743551138017,31.336956798042607,47.12533044011987,47.5588049538487,52.68040537324043,51.92917659246079,50.08965660979314,60.186037375663005,63.298440391465974,73.0933382785796,58.16076420588574,44.532853253458356,44.070217214674635
Sweden,SWE,16.7186682544927,18.635661227774968,16.34707011741916,12.060723627712278,19.10102842683676,12.475795340132663,10.579186825249938,6.80120635749298,3.3393733396442613,0.3307321173133815,-1.7969883272198643,-3.450065759216457,-1.116336047626671,-6.1109947704296665,-6.5455106599603035,-7.193166962614065,-7.415685515050274,-12.118886559102712,-14.31827297886134,-13.088210083435541,-14.681777070729172,-10.00962006253392,-9.193405072406396,-7.709349205755817,-9.958673376115595,-12.417783120510489,-12.244992207802444
Switzerland,CHE,-14.284571647339837,-14.135304687185862,-14.195710396924214,-14.361679267520438,-14.736003164776871,-15.13154763114663,-15.40045507802906,-15.992332262054461,-15.147933608047762,-15.252226516428147,-15.65055155502698,-15.471428414731028,-16.618100428145485,-16.94251109885379,-17.373285226330715,-17.646163248019228,-17.700638235549533,-17.60016575054161,-16.56619581547725,-17.385072012212778,-16.5428902650995,-16.882999872113995,-17.22252831142287,-16.58587286804766,-16.42076541895784,-15.740111796203708,-15.623037999195427
Syria,SYR,,,,,,,,,,,,,,,,,-2.371692377416148,-2.6442866023878158,-1.884722230808102,-1.9438499026663687,-2.199791632015045,-1.2646398260620866,-1.1119714835839996,-1.076053885713825,-1.41820757051617,-1.5885059133675445,-1.538803967030097
Taiwan,TWN,24.649024471624628,22.736667467108546,23.834457094089295,22.357535919924317,27.336037239984933,27.49117912526205,28.096631944063983,28.43416643473116,28.952148376196043,31.355286384012977,28.55214162868309,28.088785148470112,27.406450837398125,31.16763493155146,26.05302708627309,16.288072185547758,19.50205168110145,18.63042664397326,18.27013152440872,20.79910929699205,26.24964878587268,23.708928482807128,13.272068524507887,13.99126558311383,17.03657509270601,14.156546588299037,14.226378380260538
Tajikistan,TJK,-0.04527807613617743,-0.03388502345336464,-0.03501874674604766,-0.046699577796095335,-0.042511862602537434,-0.03349448909145908,-0.029250248010524553,-0.050860618997730124,-0.08805980018488374,-0.15595511636352372,-0.15524167816240914,-0.129718369378482,-0.3010594818207354,-0.28180570732292737,-0.3016901333603238,-0.24351691571020556,-0.21187415187258368,-0.3436373267763907,-0.3927063391229219,-0.3355391008552303,-0.41179324293211206,-0.34795530116472556,-0.16742307611080195,-0.3472050476072676,-0.4762741259194211,-0.4029158215711779,-0.3987000644218924
Tanzania,TZA,0.7067351211641437,0.9625083819873321,1.0739728361371856,1.2241903106277405,1.8781457236152281,1.2323836036265092,2.4754300815102983,2.3891994965319476,2.031755494491951,2.501487078864038,3.367071353008517,2.9025053579246975,2.492369689469495,2.9486520116800907,3.2291561999562335,2.205113891379436,2.071195809358086,2.0875917464179166,2.054383711367861,1.3599925005148883,1.2617323722498464,0.7504580142894985,0.757910459463961,0.9621118266654554,0.9490686500129657,1.695226261006309,1.645290087460472
Thailand,THA,31.07362539222547,29.549369348827458,28.005494250328994,27.503033812553987,27.250329523101527,27.734845847738598,28.31227572112838,26.993087202791045,27.592356271431616,29.65648172467739,29.639568704510722,28.61066840035535,28.25263030305245,26.068857653007612,22.231356235060854,21.947758123586542,20.855513680332336,17.67380508039338,17.36609480911015,13.818695726250862,13.311250165776517,10.849645048817287,7.475798256072238,6.384322233910581,4.634893814962098,6.268249864105883,6.279927877644468
Togo,TGO,-10.18562207425771,-9.05176587896484,-13.036657587667959,-10.96628828704029,-7.045281279678827,-6.573387738622114,-5.424462426108638,-3.8542157829939327,-2.8476259845759007,-3.1632524354279496,-1.7201190500911698,-3.7825299725442365,-2.928124618437799,-3.2407304202048888,-1.7586496916407608,-2.4462095544885143,-7.044579333540781,-9.04977381045726,-8.996352363150306,-8.379299229728083,-7.680899748795376,-9.807854490951364,-7.709126426368334,-8.972729889249646,-5.753816376775216,-6.2451990209375605,-6.09992194799718
Trinidad and Tobago,TTO,-0.18841773049932797,-1.190827263099866,-0.7431178949334214,-0.6736173147391291,0.025402471922761904,-0.3548432359309377,-1.7495100786213769,-3.453002763415519,-6.666670842061325,-6.131179851060603,-8.367784432666905,-10.43228904097512,-8.452910710133022,-9.028186551767929,-8.581895900611476,-8.61784602912137,-8.787085303921588,-12.094899658886442,-13.549966240013818,-14.72173776300704,-12.651237199696018,-11.141678147536819,-10.88304458734334,-9.879629521132802,-9.366431477607271,-9.68812902808543,-9.685389992830645
Tunisia,TUN,0.9621208576690492,-0.1434324407077927,0.4831815338802272,0.7275877012651062,0.7406308511428463,0.08999839107407759,0.02804456535523947,-0.5504408981608311,-0.3053733637753595,-1.6536287621890065,-1.2403788032026615,-1.7325236313359458,-1.9545800388525176,-1.4667915689511428,-2.7409002831453844,-3.1283776496237525,-2.923376566677522,-1.9596775224382306,-2.9702302944598618,-2.214669763819334,-2.491440389586666,-0.7931774289040696,-1.4938339176765822,-1.0776076734101796,-1.6585969929918072,-2.352067793541268,-2.323066075009825
Turkey,TUR,1.685111147307591,0.6876975858263883,0.19172057936137143,0.3238063674617191,0.37813013226267245,2.185218501467582,0.9594744158914885,1.2783025552742036,2.54544679902836,1.9194435322527132,1.4046779198801378,0.47141760480454575,1.0459767331209076,2.516029658780891,1.4346329819684494,1.1875196210932,2.1417766964667546,3.5312120960482485,1.8707721950266896,2.0076684862454144,1.8652740604655147,2.9543842708377266,2.31262753091207,2.706237969254473,1.9830532445672615,4.21838351141089,4.175012263146277
Turkmenistan,TKM,0.11207375603646863,0.1560330859987924,0.04245349863659742,-0.05217790334618222,0.4072329196693716,0.401517499178794,0.5266786010913274,0.11345562398666731,0.06087656339653558,-0.17864508002093427,-0.15931717066307538,-0.34864863160706916,-0.33679784432100046,-0.3726259647274328,-0.4955825797944411,-0.5777439031764642,-1.018875006650097,-0.7554604900007447,-1.04242868077168,-0.9794194761718584,-1.0360366953703575,-1.0719608064239776,-0.6736590534300015,-0.5255885059915646,-0.38571423463329646,-0.36216634317261986,-0.3687494235663311
Uganda,UGA,0.9090560202410849,1.6478672062960058,1.9348181628079253,1.1387936994475307,1.444072094291748,1.0068977086346038,1.4832282527189795,1.6803883839231482,2.3833697662208753,2.3175663316779325,2.7974899266980024,3.336825206771792,2.9079435778168055,2.481611000526751,1.9866330924266808,1.5908577482740363,1.5284697762204082,1.183921888894286,1.4044655415068146,1.329308167007433,1.062256350697437,1.0295860566557469,1.065029694547869,0.9338491068353552,1.1557804043728552,1.1526961595759566,1.114284437582807
Ukraine,UKR,0.7325934098625089,0.1253075229629399,-2.1145630948498724,-1.4835739764572677,-4.045868620921496,-2.1574862457071173,-4.404890929745157,-7.09509490200635,-7.060720919117913,-7.137146844276945,-7.353068382250155,-10.531906297488579,-10.935819411132691,-12.93080127097426,-16.621455386586966,-11.239478366697718,-8.631604175150457,-9.780478150104997,-10.366943144686228,-12.066800153021797,-9.006072770479701,-6.152595868229687,-8.277454791342937,-9.128681443073072,-10.806431036849023,-11.353896094139014,-11.440075071605893
United Arab Emirates,ARE,22.706373473198084,20.59719036049051,18.20864129533014,17.95990098337942,14.996912451803261,11.251854978158072,6.748079224480076,6.255133300938123,2.113403709174115,0.12415594224638937,-4.858026659082505,-4.422637094429856,-3.7322159988321246,-6.921108855612069,-10.915260986064794,-12.303477013357263,-13.247286672496083,-14.974704884130523,-17.002906153698937,-17.12948511814064,-18.217209824885153,-19.063557336575087,-18.77983779226438,-19.412776560361173,-19.674322636217255,-18.572341809507613,-18.41314683521837
United Kingdom,GBR,-2.269451452057819,-1.9560625022240714,-3.2490197305024147,-3.4224470936142417,-1.3026994956015194,-2.859950271331808,-5.008442550618943,-5.574111707836538,-5.606705842845447,-5.77927646818689,-7.098277907788411,-6.950851274565029,-9.462963194688685,-8.727600986550282,-8.601957395798443,-7.509966563182072,-6.52293017250466,-7.586907057763286,-7.036198401053452,-7.644546820166481,-3.966728459299256,-4.778464560124775,-6.194072553047416,-4.454150867386938,-4.564950568237089,-5.5820894180804554,-5.5572217574986045
United States of America,USA,-0.3542040834897122,-1.1343616449093794,-1.2591886318297263,-1.3040113303684002,-3.2285245928543347,-3.017253274394168,-3.8285332455173986,-2.562996237507601,-3.874963968573919,-5.1864286429202195,-5.964878580053835,-5.129896029171942,-6.302407938739975,-5.0599757245853745,-5.741517082956268,-6.208778982606445,-6.000934446591115,-3.7739627246336838,-3.9434456009172933,-3.8097863138949286,-4.889818155625306,-4.958804471509087,-5.432779435264752,-5.903349534270223,-6.738771840701073,-6.877785983127049,-6.843738578614907
Upper-middle-income countries,,9.250408306605506,7.8943694228503425,8.516699771908844,7.567808635617649,6.040490957478404,8.072458720562974,8.793167632501632,7.936366480048061,8.220097836647486,7.328732873406977,8.528335086362066,8.54652676937571,7.777915566555652,7.451639000830163,7.193457450756519,6.957141242286223,6.0260071320840645,7.646397013438374,6.152176373838184,6.332813066991896,5.5908200190497865,5.837647415773393,5.619429858063409,5.71635953728142,6.5473880919784655,5.577768246064899,5.5517533483558665
Uruguay,URY,30.70887891604724,33.25159217074462,33.71952199820667,36.58622646402035,37.209215422843734,24.7397311662436,26.874195330018484,24.529286754849696,26.43243301648893,28.6847653481872,31.96008369381291,31.57269801260738,33.48483578305522,25.512010858883727,25.428055332980335,18.591851508712352,16.951005626171057,19.61738785800202,16.35080001776096,10.829073009835337,10.225706242093327,9.107413829244583,6.990642238464998,9.019789794304407,9.934671635803566,10.828839262283257,10.81843209107267
Uzbekistan,UZB,0.13764862578397075,-0.035315522062165705,-0.04049283395381359,-0.053708200906773695,-0.11335375123547947,-0.07241229174997954,-0.03697139579022368,-0.06581714624112722,-0.0552087353363033,-0.06288599663247091,-0.0993927844862818,-0.08958690887985976,-0.0682386863996853,-0.08223775459797422,-0.19016635171716967,-0.05584476834443114,-0.14199010711554638,-0.27221763355995177,-0.3652315937578916,-0.34806019117437037,-0.37507571248651894,-0.3336175302400646,-0.20206961825785363,-0.1532249135835464,-0.239676073685537,-0.3975661893992304,-0.4059110391560008
Vanuatu,VUT,258.2711396583072,313.66624589796356,245.14132024784993,371.2052189649219,389.26381794560405,470.6603584040075,347.3242827527511,159.4734989021916,201.25765839694697,538.7269959752939,1005.3633068705036,1060.125649833043,1001.5305787899036,933.7156954716436,726.7697218552893,601.9256147230847,392.4569556974947,209.69575696068736,235.67957358678225,222.5813100372699,250.65560184756728,294.78973463271655,146.88261843297377,79.23914968259143,105.92747992407976,121.32980225373124,118.55091582057631
Venezuela,VEN,2.6129699022820816,2.1459723177707737,2.4887074979797994,1.8036722173018411,0.9023312984440715,0.3521411158383998,-0.2014650348579181,-0.28675288645862196,1.5507591660314617,2.221630245079588,2.664162277567769,1.456933704977045,-0.8930567611210734,-1.8699598024343569,-2.1537668241649026,-2.9005323566866306,-2.261796530120032,-2.548474448151957,-3.859865883831631,-2.959770925805783,-3.102972689964462,-0.01813584235217114,0.424602308508387,0.5803183368110751,0.42788037784441,0.4098309486574703,0.42080363062687454
Vietnam,VNM,4.218750957488055,3.8566985876815743,4.2198287457325385,5.601824248377845,5.257194031349343,5.710890473288369,6.869709813137206,9.870849315201013,11.366752871467757,10.41414369528757,12.578462844333519,14.623256843902134,19.95784598393898,20.024930976874696,23.08569253217006,20.87747302079945,22.563886447174355,25.82777770756497,28.187330257324298,30.848994549503175,33.96588645729334,32.908598815766574,35.06650921756851,36.62886405692704,38.60511065172129,40.80219705496179,40.41443030752413
World,OWID_WRL,5.856570622193651,5.199494593246449,5.13774668487277,4.797415603331348,3.3887794623745577,4.346438008264421,4.475532907063945,3.885744463733598,3.9617932495788164,3.359532648307198,3.8956715328512246,3.7718002599531886,3.184460243509374,2.9613490049925595,2.772075378821402,2.696134002573956,2.2067092761781986,2.7716287971415596,2.282882088696791,2.288719270436335,2.114092352017451,2.104100700293259,1.922869134558706,2.27443224690656,2.670459905526247,2.189871739590245,2.1730155230213235
Yemen,YEM,-0.3535282495913714,1.0966654415585664,1.4859544152469146,1.4676981780699707,1.9798845312439504,1.1473626640415384,1.2382288982444223,2.2648130299155618,2.636946409006881,2.69272775517119,2.8686015269784395,3.479927351354033,3.622020859164521,3.8435666784240734,2.7097107694028084,3.6798146578869013,3.3502098862842966,3.2607822923854095,3.0512346123364935,2.694741292786807,2.0500754847783274,1.3934138690936138,1.1479218527368427,0.6075526375775229,1.0024077838607166,1.069809590839549,1.0338858508090523
Zambia,ZMB,-0.3407508182886989,-0.3627273886467286,-0.30817141686981575,-0.14884208550431133,-0.21709118992252296,-0.041525628394338376,-0.22318375818591463,-0.008090090945151118,-0.32184715269671926,-0.6082354188527201,-0.5966218723254135,-0.8499231823721161,-0.6370220473332129,-0.6218690900312875,-0.04030060706370442,-0.3025853932713165,-0.44259882997716105,-0.8066005697705227,-1.5124810244994649,-2.582664211766997,-4.04928073277477,-5.420349970638616,-5.735023703694148,-5.830715146459539,-5.9028625650242486,-5.727387358338122,-5.557561542157555
Zimbabwe,ZWE,-1.6649170873469912,-2.0012708303759426,-1.9812743393245944,-1.6425388177777196,-1.1150954244255213,-1.011964617352701,-0.8818892460536645,-0.29247431490797116,-0.1842436312123661,-0.0857827926607897,-0.4145320048008714,-0.07119519836993571,-0.3682695925350117,-0.11026859999793825,-0.1605407436177393,-0.3818885386281059,-1.2833218838782945,-1.7398073240504044,-1.7390466151206343,-1.897620440122993,-1.5957996076115015,-1.9746972676389745,-1.9168964966640405,-1.5948072041803658,-0.971599323730648,-0.10596223089041024,-0.0974601101134498
eSwatini,SWZ,-0.005115760048186813,0.002882941997246591,-0.010321460294995088,-11.406904491516398,-8.512665146674813,-7.271806214666492,-5.986874899327078,-4.252308195249395,-4.5151196620152225,-9.572089074142266,-8.142904766776498,-6.9544090386702395,-3.4820330574525356,-2.5717421846148203,-1.414166878696619,-1.4106705186663977,-1.3671090978680338,-1.3968548547902437,-1.8676110531490773,-2.6483842543424374,-4.17038478024166,-3.9012419559609848,-3.4620831713468974,-3.663196934398552,-4.124567977066225,-4.085882161515741,-4.047424196598904
